n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
4401,70.35392355918884,-0.664668,-0.0652784,0.00620177,-2.24207,-0.857839,1.0765,0,0,0,0,0,0,12442,0
4402,70.36984515190125,-0.664555,-0.0652607,0.00626077,-2.24199,-0.85778,1.0765,0,0,0,0,0,0,12439,0
4403,70.38628792762756,-0.664427,-0.0652291,0.00621217,-2.24209,-0.857679,1.0763,0,0,0,0,0,0,12437,0
4404,70.40209412574768,-0.66424,-0.0653144,0.00634121,-2.24183,-0.857727,1.0767,0,0,0,0,0,0,12435,0
4405,70.41810131072998,-0.664082,-0.0653372,0.00633826,-2.24184,-0.857653,1.0769,0,0,0,0,0,0,12441,0
4406,70.43404221534729,-0.663897,-0.0653604,0.00637924,-2.24186,-0.857635,1.077,0,0,0,0,0,0,12443,0
4407,70.4500195980072,-0.663729,-0.0654093,0.00642384,-2.24175,-0.857834,1.0771,0,0,0,0,0,0,12441,0
4408,70.46615242958069,-0.663617,-0.0653823,0.00640151,-2.24183,-0.857627,1.07,0,0,0,0,0,0,12439,0
4409,70.48209118843079,-0.663265,-0.0654355,0.00635963,-2.24188,-0.858087,1.0769,0,0,0,0,0,0,12440,0
4410,70.49768471717834,-0.663033,-0.0654815,0.00633317,-2.24196,-0.858177,1.0768,0,0,0,0,0,0,12437,0
4411,70.51392436027527,-0.66277,-0.0654961,0.00632702,-2.24204,-0.858294,1.0767,0,0,0,0,0,0,12439,0
4412,70.52988600730896,-0.662546,-0.0654502,0.00632296,-2.24198,-0.858252,1.0765,0,0,0,0,0,0,12446,0
4413,70.54602456092834,-0.662436,-0.0655137,0.00635081,-2.24191,-0.858383,1.0767,0,0,0,0,0,0,12438,0
4414,70.56223344802856,-0.662074,-0.0654437,0.00636464,-2.24185,-0.858179,1.0766,0,0,0,0,0,0,12444,0
4415,70.57800889015198,-0.661791,-0.0654907,0.00633498,-2.24189,-0.858315,1.0765,0,0,0,0,0,0,12437,0
4416,70.59398937225342,-0.66155,-0.0655064,0.00638732,-2.24193,-0.858255,1.0767,0,0,0,0,0,0,12442,0
4417,70.60975646972656,-0.661271,-0.0655377,0.00636914,-2.24196,-0.858231,1.0767,0,0,0,0,0,0,12437,0
4418,70.62598538398743,-0.66111,-0.0655559,0.00634457,-2.24206,-0.858336,1.0767,0,0,0,0,0,0,12443,0
4419,70.64195418357849,-0.660751,-0.0656537,0.00640146,-2.24207,-0.85813,1.0773,0,0,0,0,0,0,12443,0
4420,70.65776515007019,-0.660528,-0.0656415,0.00653662,-2.24181,-0.857955,1.0777,0,0,0,0,0,0,12442,0
4421,70.6737539768219,-0.66026,-0.0656719,0.0065436,-2.24181,-0.857926,1.0776,0,0,0,0,0,0,12439,0
4422,70.68972945213318,-0.659999,-0.0656974,0.00657694,-2.24183,-0.857892,1.0777,0,0,0,0,0,0,12441,0
4423,70.70574522018433,-0.659839,-0.0657576,0.00656937,-2.24186,-0.858178,1.0777,0,0,0,0,0,0,12441,0
4424,70.72123908996582,-0.659431,-0.0657681,0.00656297,-2.242,-0.858052,1.0777,0,0,0,0,0,0,12445,0
4425,70.73719453811646,-0.6591,-0.065781,0.00652265,-2.24201,-0.858324,1.077,0,0,0,0,0,0,12438,0
4426,70.75315189361572,-0.658838,-0.0657829,0.00654033,-2.242,-0.858349,1.0775,0,0,0,0,0,0,12442,0
4427,70.76910877227783,-0.658555,-0.0657458,0.0065414,-2.24197,-0.858252,1.0773,0,0,0,0,0,0,12443,0
4428,70.78606462478638,-0.658403,-0.0657606,0.00651537,-2.242,-0.85822,1.0774,0,0,0,0,0,0,12440,0
4429,70.80202078819275,-0.657993,-0.065787,0.00655046,-2.24181,-0.858332,1.0775,0,0,0,0,0,0,12444,0
4430,70.8179783821106,-0.657993,-0.065787,0.00655046,-2.24181,-0.858332,1.0775,0,0,0,0,0,0,12446,0
4431,70.83297514915466,-0.657508,-0.0658744,0.00667789,-2.24173,-0.858133,1.0783,0,0,0,0,0,0,12440,0
4432,70.84989285469055,-0.657284,-0.0658681,0.006747,-2.24169,-0.857986,1.0784,0,0,0,0,0,0,12439,0
4433,70.86585068702698,-0.657108,-0.0658479,0.00669756,-2.24161,-0.858238,1.0781,0,0,0,0,0,0,12439,0
4434,70.88196277618408,-0.656711,-0.065869,0.00671444,-2.2417,-0.858181,1.0781,0,0,0,0,0,0,12442,0
4435,70.89761090278625,-0.656382,-0.0658477,0.00663922,-2.24185,-0.858176,1.0778,0,0,0,0,0,0,12440,0
4436,70.9138298034668,-0.656118,-0.0658806,0.00666385,-2.24194,-0.858125,1.0779,0,0,0,0,0,0,12446,0
4437,70.92993450164795,-0.655814,-0.0659227,0.00662797,-2.24204,-0.858197,1.0779,0,0,0,0,0,0,12444,0
4438,70.94590878486633,-0.655668,-0.0659512,0.00662458,-2.24202,-0.858374,1.0779,0,0,0,0,0,0,12443,0
4439,70.9619927406311,-0.65521,-0.0659666,0.00658122,-2.24223,-0.858268,1.0778,0,0,0,0,0,0,12437,0
4440,70.97774314880371,-0.654991,-0.0659737,0.00664313,-2.24208,-0.858191,1.078,0,0,0,0,0,0,12439,0
4441,70.99372220039368,-0.654741,-0.0659898,0.00668362,-2.242,-0.85815,1.0781,0,0,0,0,0,0,12443,0
4442,71.01003623008728,-0.654489,-0.0659983,0.00675783,-2.24196,-0.857896,1.0785,0,0,0,0,0,0,12440,0
4443,71.0257658958435,-0.65437,-0.0660427,0.00678069,-2.24192,-0.85797,1.0787,0,0,0,0,0,0,12442,0
4444,71.04123783111572,-0.653952,-0.0660371,0.0067718,-2.24195,-0.857957,1.0788,0,0,0,0,0,0,12437,0
4445,71.05748438835144,-0.653631,-0.0660683,0.00671403,-2.24195,-0.858168,1.0786,0,0,0,0,0,0,12437,0
4446,71.07398867607117,-0.653353,-0.0660357,0.00669864,-2.24201,-0.858165,1.0785,0,0,0,0,0,0,12441,0
4447,71.08983969688416,-0.653077,-0.0661086,0.00667425,-2.242,-0.858406,1.0784,0,0,0,0,0,0,12437,0
4448,71.10585498809814,-0.65296,-0.0660806,0.00669666,-2.24196,-0.85828,1.0784,0,0,0,0,0,0,12437,0
4449,71.12191581726074,-0.652511,-0.0661361,0.00664526,-2.24206,-0.8587,1.0782,0,0,0,0,0,0,12445,0
4450,71.13756346702576,-0.652251,-0.0661173,0.00663766,-2.24202,-0.858776,1.078,0,0,0,0,0,0,12437,0
4451,71.15398645401001,-0.652008,-0.0661188,0.00670137,-2.24199,-0.858678,1.0783,0,0,0,0,0,0,12443,0
4452,71.16975855827332,-0.651724,-0.0661506,0.00666638,-2.24196,-0.858746,1.0782,0,0,0,0,0,0,12439,0
4453,71.18594455718994,-0.651604,-0.066186,0.00671521,-2.24189,-0.85884,1.0784,0,0,0,0,0,0,12440,0
4454,71.20182657241821,-0.65126,-0.0661763,0.00683179,-2.24165,-0.858471,1.079,0,0,0,0,0,0,12438,0
4455,71.2179594039917,-0.651009,-0.0662101,0.00686188,-2.24166,-0.858415,1.0792,0,0,0,0,0,0,12441,0
4456,71.2339243888855,-0.650767,-0.0662173,0.00689798,-2.24175,-0.858208,1.0792,0,0,0,0,0,0,12440,0
4457,71.24990940093994,-0.650441,-0.0662135,0.00682492,-2.24189,-0.858257,1.079,0,0,0,0,0,0,12446,0
4458,71.26583337783813,-0.650289,-0.0662229,0.00680313,-2.24192,-0.858377,1.0789,0,0,0,0,0,0,12441,0
4459,71.28177237510681,-0.649862,-0.0662156,0.00675356,-2.24204,-0.858264,1.0787,0,0,0,0,0,0,12444,0
4460,71.29734802246094,-0.649592,-0.0662119,0.00674177,-2.24204,-0.858387,1.0787,0,0,0,0,0,0,12441,0
4461,71.31331062316895,-0.649334,-0.0662301,0.00671307,-2.2421,-0.858527,1.0786,0,0,0,0,0,0,12441,0
4462,71.32926607131958,-0.649334,-0.0662301,0.00671307,-2.2421,-0.858527,1.0786,0,0,0,0,0,0,12445,0
4463,71.34519147872925,-0.648972,-0.0662643,0.0066765,-2.24219,-0.858611,1.0786,0,0,0,0,0,0,12449,0
4464,71.36115074157715,-0.648663,-0.0662401,0.00678179,-2.24209,-0.85836,1.0788,0,0,0,0,0,0,12456,0
4465,71.37713766098022,-0.648438,-0.0662427,0.00676046,-2.24214,-0.858375,1.078,0,0,0,0,0,0,12458,0
4466,71.39309597015381,-0.648283,-0.0663061,0.00682247,-2.24207,-0.858322,1.0792,0,0,0,0,0,0,12464,0
4467,71.40905261039734,-0.648283,-0.0663061,0.00682247,-2.24207,-0.858322,1.0792,0,0,0,0,0,0,12457,0
4468,71.42497754096985,-0.64801,-0.066281,0.0068778,-2.24191,-0.858141,1.0794,0,0,0,0,0,0,12470,0
4469,71.44093728065491,-0.647749,-0.066329,0.00689091,-2.24182,-0.858393,1.0795,0,0,0,0,0,0,12468,0
4470,71.45771980285645,-0.647595,-0.0663039,0.00691969,-2.24181,-0.858233,1.0795,0,0,0,0,0,0,12474,0
4471,71.47371292114258,-0.647443,-0.0662528,0.00692304,-2.24181,-0.858103,1.0794,0,0,0,0,0,0,12478,0
4472,71.48973631858826,-0.64725,-0.0662234,0.00687022,-2.24183,-0.858233,1.0791,0,0,0,0,0,0,12489,0
4473,71.50526094436646,-0.64719,-0.0662787,0.0068846,-2.24183,-0.858439,1.0792,0,0,0,0,0,0,12492,0
4474,71.52176260948181,-0.64697,-0.0662648,0.00685121,-2.24192,-0.85836,1.0791,0,0,0,0,0,0,12499,0
4475,71.53772687911987,-0.646911,-0.0662601,0.00688914,-2.24185,-0.858341,1.0792,0,0,0,0,0,0,12504,0
4476,71.55304026603699,-0.646727,-0.0662616,0.00686261,-2.24188,-0.858503,1.0792,0,0,0,0,0,0,12510,0
4477,71.5693085193634,-0.646694,-0.0662253,0.00686993,-2.24193,-0.858169,1.0791,0,0,0,0,0,0,12514,0
4478,71.58497977256775,-0.646551,-0.066225,0.00683471,-2.24194,-0.858423,1.079,0,0,0,0,0,0,12522,0
4479,71.60155391693115,-0.646457,-0.0662674,0.00682187,-2.24201,-0.858564,1.0791,0,0,0,0,0,0,12525,0
4480,71.61750841140747,-0.646399,-0.0662502,0.00687733,-2.2419,-0.85852,1.0792,0,0,0,0,0,0,12525,0
4481,71.63350081443787,-0.646261,-0.0662051,0.00679745,-2.24195,-0.858401,1.0789,0,0,0,0,0,0,12536,0
4482,71.6493911743164,-0.646237,-0.0662286,0.00679998,-2.24202,-0.858368,1.079,0,0,0,0,0,0,12540,0
4483,71.66551899909973,-0.646167,-0.0662442,0.00676025,-2.2421,-0.858323,1.0789,0,0,0,0,0,0,12553,0
4484,71.68150496482849,-0.646128,-0.0661887,0.0067666,-2.24203,-0.858311,1.078,0,0,0,0,0,0,12554,0
4485,71.69749975204468,-0.646102,-0.0661824,0.00679996,-2.24195,-0.85831,1.0789,0,0,0,0,0,0,12548,0
4486,71.71350431442261,-0.646076,-0.0662301,0.00677724,-2.24206,-0.858301,1.0789,0,0,0,0,0,0,12551,0
4487,71.72946071624756,-0.646089,-0.0662512,0.00680919,-2.24198,-0.858367,1.0791,0,0,0,0,0,0,12553,0
4488,71.74546098709106,-0.646082,-0.0662676,0.00680532,-2.24207,-0.85832,1.079,0,0,0,0,0,0,12554,0
4489,71.76145339012146,-0.646103,-0.0662789,0.00684098,-2.24207,-0.858159,1.0792,0,0,0,0,0,0,12553,0
4490,71.77743196487427,-0.646107,-0.066229,0.00683829,-2.24194,-0.858206,1.0791,0,0,0,0,0,0,12554,0
4491,71.79343128204346,-0.646136,-0.0662368,0.00683828,-2.24197,-0.85807,1.0792,0,0,0,0,0,0,12545,0
4492,71.80940461158752,-0.646138,-0.0662271,0.00686734,-2.24192,-0.858061,1.0792,0,0,0,0,0,0,12547,0
4493,71.82540535926819,-0.646101,-0.0662205,0.00682159,-2.2419,-0.858219,1.0791,0,0,0,0,0,0,12547,0
4494,71.84140419960022,-0.64611,-0.0662138,0.00683135,-2.24192,-0.85811,1.0791,0,0,0,0,0,0,12542,0
4495,71.85737538337708,-0.646111,-0.0662452,0.00685925,-2.24187,-0.858223,1.0793,0,0,0,0,0,0,12545,0
4496,71.87337040901184,-0.646123,-0.0662749,0.00686778,-2.24192,-0.858123,1.0794,0,0,0,0,0,0,12550,0
4497,71.88935708999634,-0.646123,-0.0662463,0.00686955,-2.24186,-0.858103,1.0794,0,0,0,0,0,0,12543,0
4498,71.9053246974945,-0.646136,-0.0662513,0.00687368,-2.24189,-0.85801,1.0794,0,0,0,0,0,0,12540,0
4499,71.92072367668152,-0.646147,-0.0662805,0.00690252,-2.24183,-0.858075,1.0795,0,0,0,0,0,0,12537,0
4500,71.93726110458374,-0.646115,-0.0662387,0.00688544,-2.24187,-0.858046,1.0794,0,0,0,0,0,0,12542,0
4501,71.95332551002502,-0.646158,-0.0662322,0.00691266,-2.24182,-0.858004,1.0794,0,0,0,0,0,0,12534,0
4502,71.96933388710022,-0.646151,-0.0662453,0.00689934,-2.24185,-0.858025,1.0794,0,0,0,0,0,0,12530,0
4503,71.98512268066406,-0.646108,-0.0662412,0.00689529,-2.24188,-0.858045,1.0794,0,0,0,0,0,0,12537,0
4504,72.00129866600037,-0.646125,-0.0662708,0.00694977,-2.24183,-0.858077,1.0796,0,0,0,0,0,0,12529,0
4505,72.01718378067017,-0.646132,-0.0662851,0.00696297,-2.24186,-0.857984,1.0796,0,0,0,0,0,0,12533,0
4506,72.0330262184143,-0.646145,-0.066289,0.00698503,-2.24183,-0.857944,1.0797,0,0,0,0,0,0,12534,0
4507,72.04898762702942,-0.646114,-0.0662763,0.00693078,-2.24191,-0.85794,1.0795,0,0,0,0,0,0,12534,0
4508,72.06494307518005,-0.646148,-0.0662902,0.00697031,-2.24192,-0.857864,1.0797,0,0,0,0,0,0,12526,0
4509,72.08093237876892,-0.646155,-0.0662937,0.00697402,-2.24189,-0.857858,1.0797,0,0,0,0,0,0,12528,0
4510,72.09689021110535,-0.646137,-0.0662652,0.00696019,-2.24192,-0.857843,1.0796,0,0,0,0,0,0,12529,0
4511,72.11284732818604,-0.64611,-0.0663124,0.00694221,-2.24195,-0.857939,1.0796,0,0,0,0,0,0,12536,0
4512,72.12877249717712,-0.646136,-0.0662691,0.00695303,-2.24192,-0.85782,1.0796,0,0,0,0,0,0,12525,0
4513,72.14476227760315,-0.646119,-0.0662782,0.00695655,-2.24194,-0.857864,1.079,0,0,0,0,0,0,12534,0
4514,72.16068696975708,-0.646122,-0.0662953,0.00693693,-2.24195,-0.857937,1.0796,0,0,0,0,0,0,12531,0
4515,72.17664575576782,-0.646154,-0.0663172,0.00699185,-2.24193,-0.857864,1.0798,0,0,0,0,0,0,12539,0
4516,72.1926040649414,-0.646146,-0.0663136,0.00699468,-2.24192,-0.85785,1.0798,0,0,0,0,0,0,12527,0
4517,72.2083797454834,-0.646196,-0.0663054,0.00702025,-2.24183,-0.857854,1.0798,0,0,0,0,0,0,12526,0
4518,72.22433686256409,-0.646213,-0.0663174,0.00704387,-2.24181,-0.85794,1.0798,0,0,0,0,0,0,12513,0
4519,72.24032688140869,-0.646302,-0.0663899,0.00711752,-2.24179,-0.85796,1.08,0,0,0,0,0,0,12508,0
4520,72.2562837600708,-0.646374,-0.0663831,0.00714528,-2.24176,-0.857911,1.08,0,0,0,0,0,0,12488,0
4521,72.27224063873291,-0.646427,-0.066396,0.00722585,-2.24172,-0.857926,1.0802,0,0,0,0,0,0,12482,0
4522,72.28820371627808,-0.646559,-0.0664247,0.00732668,-2.24165,-0.857826,1.0804,0,0,0,0,0,0,12476,0
4523,72.30412459373474,-0.646701,-0.06643,0.00738566,-2.24162,-0.857719,1.0806,0,0,0,0,0,0,12468,0
4524,72.32011675834656,-0.646779,-0.0664763,0.00737747,-2.24161,-0.857763,1.0806,0,0,0,0,0,0,12467,0
4525,72.3370714187622,-0.646902,-0.0664104,0.0073788,-2.24162,-0.857708,1.0805,0,0,0,0,0,0,12465,0
4526,72.35203218460083,-0.646947,-0.0664304,0.00734222,-2.24163,-0.857801,1.0805,0,0,0,0,0,0,12463,0
4527,72.36895108222961,-0.647146,-0.0664048,0.0072962,-2.24159,-0.857753,1.0804,0,0,0,0,0,0,12460,0
4528,72.38490843772888,-0.647343,-0.0663932,0.00732384,-2.24157,-0.857536,1.0804,0,0,0,0,0,0,12463,0
4529,72.40086674690247,-0.647455,-0.06633,0.00723721,-2.24161,-0.857616,1.0801,0,0,0,0,0,0,12457,0
4530,72.41682291030884,-0.647634,-0.0663386,0.00720524,-2.2417,-0.857493,1.0802,0,0,0,0,0,0,12444,0
4531,72.4327802658081,-0.647708,-0.0663082,0.00717515,-2.24167,-0.85755,1.0801,0,0,0,0,0,0,12453,0
4532,72.44873762130737,-0.647995,-0.0663236,0.00719801,-2.24175,-0.857369,1.08,0,0,0,0,0,0,12452,0
4533,72.46469402313232,-0.648145,-0.0662694,0.0070928,-2.24185,-0.857362,1.08,0,0,0,0,0,0,12447,0
4534,72.48065114021301,-0.648367,-0.066264,0.00713946,-2.2418,-0.857276,1.0801,0,0,0,0,0,0,12451,0
4535,72.49596810340881,-0.64857,-0.0662232,0.00705274,-2.24181,-0.857181,1.079,0,0,0,0,0,0,12444,0
4536,72.51287961006165,-0.648683,-0.0662761,0.00707841,-2.24182,-0.857357,1.08,0,0,0,0,0,0,12442,0
4537,72.52863812446594,-0.648934,-0.0661492,0.00692475,-2.24195,-0.857335,1.0793,0,0,0,0,0,0,12439,0
4538,72.54400587081909,-0.64915,-0.0661523,0.0069015,-2.24204,-0.857431,1.0791,0,0,0,0,0,0,12441,0
4539,72.5607078075409,-0.64935,-0.0661108,0.00684529,-2.24204,-0.857485,1.0789,0,0,0,0,0,0,12445,0
4540,72.57668137550354,-0.649587,-0.0661008,0.00679267,-2.24206,-0.857582,1.0787,0,0,0,0,0,0,12441,0
4541,72.59252285957336,-0.649751,-0.0661336,0.00680862,-2.24194,-0.857722,1.0788,0,0,0,0,0,0,12440,0
4542,72.60881733894348,-0.650117,-0.0660572,0.00681914,-2.24189,-0.857434,1.0787,0,0,0,0,0,0,12440,0
4543,72.62479972839355,-0.650421,-0.0660929,0.00683156,-2.24187,-0.857403,1.0789,0,0,0,0,0,0,12442,0
4544,72.64021801948547,-0.650715,-0.0660302,0.00686409,-2.24174,-0.85728,1.0789,0,0,0,0,0,0,12441,0
4545,72.65674448013306,-0.650997,-0.0660135,0.00686644,-2.24166,-0.857271,1.079,0,0,0,0,0,0,12438,0
4546,72.67270183563232,-0.651166,-0.0660534,0.00688013,-2.24173,-0.857273,1.0791,0,0,0,0,0,0,12442,0
4547,72.6887423992157,-0.651606,-0.0660264,0.00692067,-2.24158,-0.857115,1.0793,0,0,0,0,0,0,12442,0
4548,72.70384311676025,-0.651841,-0.0660376,0.00684538,-2.24169,-0.857294,1.0791,0,0,0,0,0,0,12444,0
4549,72.7205126285553,-0.652096,-0.0660127,0.00679759,-2.24169,-0.857432,1.0788,0,0,0,0,0,0,12441,0
4550,72.7367422580719,-0.652331,-0.0659762,0.00670737,-2.24181,-0.857565,1.078,0,0,0,0,0,0,12441,0
4551,72.752756357193,-0.652459,-0.0659567,0.00666922,-2.2419,-0.857604,1.078,0,0,0,0,0,0,12433,0
4552,72.76866674423218,-0.652845,-0.0659158,0.00661372,-2.24194,-0.857666,1.0779,0,0,0,0,0,0,12442,0
4553,72.78464198112488,-0.653116,-0.0659218,0.00658943,-2.24203,-0.857717,1.0779,0,0,0,0,0,0,12436,0
4554,72.80073189735413,-0.653406,-0.0659437,0.00663554,-2.24202,-0.857536,1.078,0,0,0,0,0,0,12443,0
4555,72.81662201881409,-0.653715,-0.0659426,0.00669275,-2.24202,-0.857234,1.0784,0,0,0,0,0,0,12446,0
4556,72.83269596099854,-0.653836,-0.0659308,0.00667187,-2.24202,-0.857365,1.0783,0,0,0,0,0,0,12442,0
4557,72.84866166114807,-0.654278,-0.0659379,0.00671073,-2.242,-0.857186,1.0786,0,0,0,0,0,0,12440,0
4558,72.86380934715271,-0.654566,-0.0659095,0.00673167,-2.24194,-0.857113,1.0787,0,0,0,0,0,0,12442,0
4559,72.87976670265198,-0.654566,-0.0659095,0.00673167,-2.24194,-0.857113,1.0787,0,0,0,0,0,0,12435,0
4560,72.89568734169006,-0.655132,-0.0659062,0.00671121,-2.24204,-0.857068,1.0784,0,0,0,0,0,0,12444,0
4561,72.91267466545105,-0.655221,-0.0658982,0.00667919,-2.24207,-0.857327,1.0783,0,0,0,0,0,0,12438,0
4562,72.92863154411316,-0.655617,-0.0658314,0.00663821,-2.24211,-0.857304,1.0779,0,0,0,0,0,0,12439,0
4563,72.94355940818787,-0.655867,-0.0658183,0.0065879,-2.2421,-0.857469,1.0777,0,0,0,0,0,0,12439,0
4564,72.96051478385925,-0.65614,-0.0658274,0.00659812,-2.24212,-0.857401,1.0778,0,0,0,0,0,0,12442,0
4565,72.97647190093994,-0.656411,-0.0657767,0.00661454,-2.24199,-0.857433,1.077,0,0,0,0,0,0,12441,0
4566,72.99242877960205,-0.656584,-0.0657818,0.00663622,-2.24187,-0.857376,1.0778,0,0,0,0,0,0,12442,0
4567,73.0083863735199,-0.656988,-0.0657684,0.00663981,-2.2418,-0.857469,1.078,0,0,0,0,0,0,12438,0
4568,73.0243444442749,-0.657313,-0.0657329,0.00674116,-2.24162,-0.85731,1.078,0,0,0,0,0,0,12444,0
4569,73.04030060768127,-0.657605,-0.0657505,0.00676399,-2.24154,-0.857347,1.0783,0,0,0,0,0,0,12437,0
4570,73.05625796318054,-0.657905,-0.0657497,0.00680823,-2.24149,-0.857129,1.0785,0,0,0,0,0,0,12437,0
4571,73.07223558425903,-0.65801,-0.0657452,0.00676872,-2.24154,-0.857194,1.0784,0,0,0,0,0,0,12443,0
4572,73.08820939064026,-0.658373,-0.0657249,0.00670694,-2.24168,-0.85726,1.0782,0,0,0,0,0,0,12440,0
4573,73.10413098335266,-0.65862,-0.0656903,0.00665023,-2.24181,-0.857297,1.0778,0,0,0,0,0,0,12437,0
4574,73.12012338638306,-0.658862,-0.0656977,0.00659967,-2.24199,-0.85745,1.0776,0,0,0,0,0,0,12442,0
4575,73.1360821723938,-0.659114,-0.065671,0.00655809,-2.24199,-0.85755,1.0774,0,0,0,0,0,0,12433,0
4576,73.15203785896301,-0.659326,-0.0656682,0.00666212,-2.24198,-0.857114,1.0777,0,0,0,0,0,0,12441,0
4577,73.16799521446228,-0.659719,-0.0656532,0.00660074,-2.24198,-0.857153,1.0776,0,0,0,0,0,0,12442,0
4578,73.18395686149597,-0.659985,-0.0656312,0.00659437,-2.24203,-0.857104,1.077,0,0,0,0,0,0,12444,0
4579,73.19990611076355,-0.660281,-0.0656435,0.00661788,-2.24193,-0.857097,1.0777,0,0,0,0,0,0,12444,0
4580,73.2158670425415,-0.660557,-0.0656583,0.0066325,-2.24197,-0.85709,1.0779,0,0,0,0,0,0,12445,0
4581,73.23182487487793,-0.660696,-0.0656408,0.00660893,-2.24187,-0.857172,1.0779,0,0,0,0,0,0,12440,0
4582,73.24816298484802,-0.661142,-0.0656293,0.00663519,-2.2419,-0.857087,1.078,0,0,0,0,0,0,12440,0
4583,73.26412081718445,-0.661348,-0.0656089,0.00654266,-2.242,-0.857245,1.0776,0,0,0,0,0,0,12437,0
4584,73.2802484035492,-0.661609,-0.0655353,0.00650307,-2.24201,-0.857279,1.0773,0,0,0,0,0,0,12442,0
4585,73.29622340202332,-0.661851,-0.0655231,0.00644178,-2.24206,-0.857448,1.077,0,0,0,0,0,0,12439,0
4586,73.3122808933258,-0.661985,-0.0655198,0.00644929,-2.24205,-0.857388,1.077,0,0,0,0,0,0,12439,0
4587,73.32827949523926,-0.662334,-0.065451,0.00642135,-2.24194,-0.857546,1.0769,0,0,0,0,0,0,12445,0
4588,73.34424614906311,-0.662614,-0.0654728,0.00647136,-2.24184,-0.857484,1.0771,0,0,0,0,0,0,12448,0
4589,73.36025714874268,-0.662834,-0.0654409,0.00643979,-2.24188,-0.857483,1.0771,0,0,0,0,0,0,12443,0
4590,73.37622141838074,-0.663079,-0.0654907,0.0064842,-2.24192,-0.857416,1.0773,0,0,0,0,0,0,12439,0
4591,73.39220356941223,-0.6632,-0.0654387,0.00650099,-2.24179,-0.857368,1.0773,0,0,0,0,0,0,12441,0
4592,73.40820002555847,-0.663529,-0.0653845,0.00650572,-2.24178,-0.857173,1.0773,0,0,0,0,0,0,12434,0
4593,73.42419672012329,-0.663758,-0.0654402,0.00655167,-2.24171,-0.857187,1.0776,0,0,0,0,0,0,12442,0
4594,73.44017577171326,-0.663935,-0.065391,0.00653293,-2.24171,-0.857044,1.0775,0,0,0,0,0,0,12440,0
4595,73.45618343353271,-0.664134,-0.0654034,0.00652356,-2.24168,-0.857107,1.0775,0,0,0,0,0,0,12441,0
4596,73.47212862968445,-0.664249,-0.0653859,0.00655413,-2.24178,-0.856844,1.0776,0,0,0,0,0,0,12440,0
4597,73.48795819282532,-0.664461,-0.0653997,0.00651473,-2.24187,-0.856882,1.0775,0,0,0,0,0,0,12439,0
4598,73.50365924835205,-0.664575,-0.0653162,0.00644404,-2.2419,-0.856905,1.0772,0,0,0,0,0,0,12442,0
4599,73.5201027393341,-0.664713,-0.0653848,0.00644219,-2.24188,-0.857199,1.077,0,0,0,0,0,0,12441,0
4600,73.53609323501587,-0.664827,-0.0654255,0.00640831,-2.24198,-0.857445,1.077,0,0,0,0,0,0,12441,0
4601,73.55190777778625,-0.664891,-0.065337,0.00640249,-2.24197,-0.857147,1.0768,0,0,0,0,0,0,12440,0
4602,73.56807541847229,-0.66502,-0.0654013,0.00633084,-2.24216,-0.85741,1.0767,0,0,0,0,0,0,12443,0
4603,73.5840516090393,-0.665101,-0.065321,0.00631784,-2.24207,-0.857351,1.0765,0,0,0,0,0,0,12437,0
4604,73.60005044937134,-0.665242,-0.0653241,0.00635374,-2.24199,-0.857357,1.0766,0,0,0,0,0,0,12441,0
4605,73.61598300933838,-0.665363,-0.0653104,0.00639572,-2.24186,-0.857275,1.0767,0,0,0,0,0,0,12435,0
4606,73.63192343711853,-0.665361,-0.0653624,0.0063644,-2.24203,-0.857393,1.0768,0,0,0,0,0,0,12436,0
4607,73.64790058135986,-0.66551,-0.0653368,0.00641128,-2.24185,-0.857398,1.0769,0,0,0,0,0,0,12440,0
4608,73.66380429267883,-0.665563,-0.065364,0.00641151,-2.24188,-0.857458,1.077,0,0,0,0,0,0,12441,0
4609,73.67976593971252,-0.665634,-0.0653752,0.00643797,-2.24187,-0.85755,1.077,0,0,0,0,0,0,12445,0
4610,73.69594359397888,-0.665692,-0.0653235,0.00647248,-2.2418,-0.857275,1.0771,0,0,0,0,0,0,12445,0
4611,73.71196603775024,-0.66569,-0.0653519,0.00642709,-2.24189,-0.857473,1.077,0,0,0,0,0,0,12440,0
4612,73.72796654701233,-0.665716,-0.0653435,0.0064387,-2.24184,-0.857336,1.077,0,0,0,0,0,0,12432,0
4613,73.74394536018372,-0.665701,-0.0653915,0.00641603,-2.24195,-0.857632,1.077,0,0,0,0,0,0,12444,0
4614,73.75981760025024,-0.665767,-0.0653522,0.0064825,-2.24181,-0.857542,1.0772,0,0,0,0,0,0,12440,0
4615,73.77533483505249,-0.66573,-0.0653335,0.00642238,-2.24178,-0.857673,1.077,0,0,0,0,0,0,12440,0
4616,73.79129147529602,-0.665709,-0.0652842,0.00636268,-2.24188,-0.857523,1.0766,0,0,0,0,0,0,12439,0
4617,73.80721759796143,-0.665689,-0.0652875,0.00635807,-2.24184,-0.857622,1.0766,0,0,0,0,0,0,12440,0
4618,73.82317233085632,-0.665689,-0.0653101,0.00636848,-2.24186,-0.857592,1.0767,0,0,0,0,0,0,12438,0
4619,73.8391318321228,-0.665682,-0.0652827,0.00636814,-2.24188,-0.857568,1.0767,0,0,0,0,0,0,12439,0
